都道府県,観光地,URL,yorokobi,ikari,takaburi,aware,suki,kowa,yasu,iya,odoroki,haji,SUM,カテゴリ
東京,アドベンチャークルーズ21,//www.jalan.net/kankou/spt_guide000000151419/kuchikomi/,1,0,0,0,1,0,0,0,0,0,2.0, ショッピング
東京,立川国際カントリー倶楽部,//www.jalan.net/kankou/spt_13228ca3440056616/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, その他スポーツ・フィットネス
東京,常楽寺（東京都稲城市）,//www.jalan.net/kankou/spt_13225ag2130013787/kuchikomi/,0,0,0,0,0,0,1,0,0,0,1.0, 神社・神宮・寺院
東京,角川大映スタジオ（※施設見学不可）,//www.jalan.net/kankou/spt_13208aj2202096667/kuchikomi/,1,1,1,0,1,0,0,0,0,0,4.0, その他
東京,高尾599ミュージアム,//www.jalan.net/kankou/spt_13201ae3342101027/kuchikomi/,2,0,0,0,0,1,0,0,1,0,4.0, 観光施設・名所巡り
東京,箱根ベーカリー　ミーツ国分寺店,//www.jalan.net/kankou/spt_guide000000202302/kuchikomi/,3,0,0,0,2,0,0,1,0,0,6.0, その他
東京,都営大江戸線 新御徒町駅,//www.jalan.net/kankou/spt_guide000000201796/kuchikomi/,1,0,0,0,0,0,1,1,0,0,3.0, 乗り物
東京,TSUTAYA 府中駅前店,//www.jalan.net/kankou/spt_guide000000196224/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, ショッピング
東京,韓流ショップモイザ本店,//www.jalan.net/kankou/spt_guide000000190944/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, ショッピング
東京,ミナミ神田本店CITY１,//www.jalan.net/kankou/spt_guide000000151648/kuchikomi/,0,0,0,0,0,0,0,1,0,0,1.0, ショッピング
東京,船木山の滝遊歩道,//www.jalan.net/kankou/spt_13421cb3410089725/kuchikomi/,0,0,0,0,0,0,0,1,0,0,1.0, 自然景観・絶景
東京,バイキング号記念碑,//www.jalan.net/kankou/spt_13382aj2200025768/kuchikomi/,1,0,0,0,1,0,0,0,0,0,2.0, 観光施設・名所巡り
東京,氷川の三本杉,//www.jalan.net/kankou/spt_13308ac2100142027/kuchikomi/,0,0,0,0,0,0,0,1,1,0,2.0, 観光施設・名所巡り
東京,妙見寺・妙見尊,//www.jalan.net/kankou/spt_13225ag2132087171/kuchikomi/,0,0,0,0,0,0,1,0,0,0,1.0, 神社・神宮・寺院
東京,菅刈公園,//www.jalan.net/kankou/spt_13110ah3332013797/kuchikomi/,0,0,0,0,1,0,0,0,0,0,1.0, 観光施設・名所巡り
東京,羽子板資料館,//www.jalan.net/kankou/spt_13107cc3290030903/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, ミュージアム・ギャラリー
東京,評議平運動場,//www.jalan.net/kankou/spt_13421ca3372070037/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, その他スポーツ・フィットネス
東京,花小金井陶芸教室,//www.jalan.net/kankou/spt_guide000000180106/kuchikomi/,10,0,2,0,3,2,3,5,0,0,25.0, クラフト・工芸
東京,九道の辻公園,//www.jalan.net/kankou/spt_13211ah3330041149/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,東京街道（江戸街道）,//www.jalan.net/kankou/spt_13211af2160017337/kuchikomi/,0,0,0,0,0,0,0,2,0,0,2.0, 観光施設・名所巡り
東京,吉祥寺旧本宿のケヤキ,//www.jalan.net/kankou/spt_13203ac2100127981/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 観光施設・名所巡り
東京,塚山公園,//www.jalan.net/kankou/spt_13115ah3330043441/kuchikomi/,0,0,0,0,0,0,0,0,1,0,1.0, 観光施設・名所巡り
東京,追分,//www.jalan.net/kankou/spt_13114ad2152096976/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,ニッポンレンタカー　北品川駅前店,//www.jalan.net/kankou/spt_13109ec4582084625/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,小林人形資料館,//www.jalan.net/kankou/spt_13107cc3290033011/kuchikomi/,0,1,0,0,0,1,0,1,0,0,3.0, ミュージアム・ギャラリー
東京,能勢妙見堂,//www.jalan.net/kankou/spt_13107ag2130155561/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 神社・神宮・寺院
東京,上野観光連盟,//www.jalan.net/kankou/spt_13106aa1032083415/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,近藤重蔵墓,//www.jalan.net/kankou/spt_13105aj2200025989/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,ヒカリゴケ生息地,//www.jalan.net/kankou/spt_13101ac2100135974/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,コレド室町テラス,//www.jalan.net/kankou/spt_guide000000207668/kuchikomi/,1,0,0,0,0,0,0,0,1,0,2.0, その他
東京,ミニブタカフェ　ピグれット,//www.jalan.net/kankou/spt_guide000000205328/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, レジャー・体験
東京,京浜急行平和島駅,//www.jalan.net/kankou/spt_guide000000205214/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,JR国分寺駅,//www.jalan.net/kankou/spt_guide000000205136/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,相鉄フレッサイン　東京蒲田,//www.jalan.net/kankou/spt_guide000000198769/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 風呂・スパ・サロン
東京,京王あそびの森 ＨＵＧＨＵＧ（ハグハグ）,//www.jalan.net/kankou/spt_guide000000193894/kuchikomi/,2,0,0,0,0,0,1,0,0,0,3.0, エンタメ・アミューズメント
東京,ＳＥＮＳＵＯＵＳ,//www.jalan.net/kankou/spt_guide000000193575/kuchikomi/,0,0,0,0,1,0,0,0,0,0,1.0, レジャー・体験
東京,赤羽馬鹿祭り,//www.jalan.net/kankou/spt_guide000000193240/kuchikomi/,1,0,1,0,1,0,0,1,0,0,4.0, エンタメ・アミューズメント
東京,リサイクルショップ ニューワールド ヨンイルサ,//www.jalan.net/kankou/spt_guide000000190988/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, ショッピング
東京,トゥーソレイユ,//www.jalan.net/kankou/spt_guide000000176568/kuchikomi/,2,0,0,0,0,0,0,0,0,0,2.0, 風呂・スパ・サロン
東京,エル・リフレ　池袋店,//www.jalan.net/kankou/spt_guide000000174111/kuchikomi/,1,0,0,0,0,0,2,0,0,0,3.0, その他
東京,philosophy,//www.jalan.net/kankou/spt_guide000000174098/kuchikomi/,0,0,0,0,0,1,0,0,0,0,1.0, ショッピング
東京,御山,//www.jalan.net/kankou/spt_13382ab2010001998/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 自然景観・絶景
東京,映画俳優の碑と調布・映画発祥の碑,//www.jalan.net/kankou/spt_13208aj2202096666/kuchikomi/,0,0,0,0,1,0,0,0,0,0,1.0, その他
東京,トヨタモビリティサービス　練馬駅前店,//www.jalan.net/kankou/spt_13120ec4582002488/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,ねりま観光案内所,//www.jalan.net/kankou/spt_13120aa1032083418/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,大隈重信邸跡,//www.jalan.net/kankou/spt_13104af2170020685/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,武蔵野の森総合スポーツプラザ,//www.jalan.net/kankou/spt_guide000000206346/kuchikomi/,0,0,0,0,0,0,1,1,0,0,2.0, その他スポーツ・フィットネス
東京,りんかい線 東京テレポート駅,//www.jalan.net/kankou/spt_guide000000204971/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,ゆりかもめ　東京ビッグサイト駅,//www.jalan.net/kankou/spt_guide000000204965/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,無縁坂,//www.jalan.net/kankou/spt_guide000000204961/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 自然景観・絶景
東京,都営大江戸線 東新宿駅,//www.jalan.net/kankou/spt_guide000000204352/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,大江戸線 森下駅,//www.jalan.net/kankou/spt_guide000000201793/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 乗り物
東京,マレア　池袋店,//www.jalan.net/kankou/spt_guide000000199252/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, ウォータースポーツ・マリンスポーツ
東京,ふれあいサウナ,//www.jalan.net/kankou/spt_13402cd2112051725/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 風呂・スパ・サロン
東京,東台所神社,//www.jalan.net/kankou/spt_13402ag2132051720/kuchikomi/,0,0,0,0,0,0,1,0,0,0,1.0, 神社・神宮・寺院
東京,佐々木次郎太夫の碑,//www.jalan.net/kankou/spt_13402af2172051936/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,八丈島役所跡,//www.jalan.net/kankou/spt_13401af2170019587/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,フェニックスロベレニー,//www.jalan.net/kankou/spt_13401ac2100124413/kuchikomi/,0,0,0,0,0,0,0,1,0,0,1.0, 観光施設・名所巡り
東京,錆ケ浜海水浴場,//www.jalan.net/kankou/spt_13381cb3490059635/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 自然景観・絶景
東京,三池浜海水浴場,//www.jalan.net/kankou/spt_13381cb3490058932/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 自然景観・絶景
東京,大船戸海水浴場,//www.jalan.net/kankou/spt_13381cb3490058621/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 自然景観・絶景
東京,大久保浜海水浴場,//www.jalan.net/kankou/spt_13381cb3490058620/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 自然景観・絶景
東京,ブルーベリー摘み取り(阿川園),//www.jalan.net/kankou/spt_13212cb3512011256/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 果物・野菜狩り
東京,ブルーベリー摘み取り(石坂文雄氏の農園),//www.jalan.net/kankou/spt_13212cb3512011249/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, レジャー・体験
東京,ブルーベリー摘み取り（土方誠氏の農園）,//www.jalan.net/kankou/spt_13212cb3510079163/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, レジャー・体験
東京,桜（コミュニティ通り）,//www.jalan.net/kankou/spt_13122ac2100139663/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,トヨタモビリティサービス　石神井公園店,//www.jalan.net/kankou/spt_13120ec4582002489/kuchikomi/,0,0,0,0,0,0,1,0,0,0,1.0, 乗り物
東京,與楽寺,//www.jalan.net/kankou/spt_13117ag2130014464/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 神社・神宮・寺院
東京,パレスホテル立川,//www.jalan.net/kankou/spt_guide000000183556/kuchikomi/,8,0,2,0,2,0,3,1,0,0,16.0, レジャー・体験
東京,ハミングバード　leather workshop,//www.jalan.net/kankou/spt_guide000000203185/kuchikomi/,3,0,0,0,0,1,1,1,0,0,6.0, クラフト・工芸
東京,香水教室　マル・ダムール,//www.jalan.net/kankou/spt_guide000000208199/kuchikomi/,2,0,0,0,0,0,0,0,0,0,2.0, クラフト・工芸
東京,骨董通り（アンティーク通り）,//www.jalan.net/kankou/spt_13103aj2200116207/kuchikomi/,6,0,2,0,2,1,1,1,0,0,13.0, 観光施設・名所巡り
東京,ペットシティお台場店,//www.jalan.net/kankou/spt_guide000000151399/kuchikomi/,10,0,1,0,7,0,2,4,2,0,26.0, ショッピング
東京,ポプラ並木（水元公園）,//www.jalan.net/kankou/spt_13122ac2100124398/kuchikomi/,2,0,2,0,0,1,2,1,1,0,9.0, 観光施設・名所巡り
東京,田無神社,//www.jalan.net/kankou/spt_13216ag2130013391/kuchikomi/,8,0,0,0,7,0,5,1,2,0,23.0, 神社・神宮・寺院
東京,全生庵,//www.jalan.net/kankou/spt_13106aj2200023417/kuchikomi/,2,0,0,0,2,3,3,2,1,0,13.0, 神社・神宮・寺院
東京,椙森神社,//www.jalan.net/kankou/spt_13102ag2132082336/kuchikomi/,4,0,0,1,0,0,1,1,0,0,7.0, 神社・神宮・寺院
東京,目黒区総合庁舎,//www.jalan.net/kankou/spt_13110ae2182019083/kuchikomi/,6,0,1,0,1,0,3,2,0,0,13.0, 観光施設・名所巡り
東京,津波警告の碑,//www.jalan.net/kankou/spt_13108aj2200023433/kuchikomi/,0,0,0,0,0,1,0,1,0,0,2.0, 観光施設・名所巡り
東京,奥戸総合スポーツセンター,//www.jalan.net/kankou/spt_13122cc3362023209/kuchikomi/,4,0,0,0,0,0,0,0,0,0,4.0, その他スポーツ・フィットネス
東京,城北交通公園,//www.jalan.net/kankou/spt_13119ah3330043057/kuchikomi/,4,0,1,1,0,1,1,1,1,0,10.0, 観光施設・名所巡り
東京,QFRONT,//www.jalan.net/kankou/spt_guide000000151581/kuchikomi/,3,0,0,0,0,0,2,2,0,0,7.0, その他
東京,葛飾区山本亭,//www.jalan.net/kankou/spt_13122ae2180021852/kuchikomi/,0,0,1,0,0,0,3,0,0,0,4.0, 観光施設・名所巡り
東京,日比谷公園のチューリップ,//www.jalan.net/kankou/spt_13101ac2100126784/kuchikomi/,1,0,0,0,1,0,2,1,0,0,5.0, 観光施設・名所巡り
東京,北沼公園,//www.jalan.net/kankou/spt_13122ah3332011237/kuchikomi/,7,0,1,0,2,0,2,2,1,0,15.0, 観光施設・名所巡り
東京,石町時の鐘,//www.jalan.net/kankou/spt_13102aj2200024847/kuchikomi/,1,0,0,1,0,0,1,0,0,0,3.0, 観光施設・名所巡り
東京,シチズン・プラザ,//www.jalan.net/kankou/spt_guide000000163199/kuchikomi/,2,0,0,0,1,0,1,3,1,0,8.0, その他
東京,柴又八幡神社,//www.jalan.net/kankou/spt_13122ag2130011917/kuchikomi/,2,0,1,1,1,0,0,1,0,0,6.0, 神社・神宮・寺院
東京,むら珍食材,//www.jalan.net/kankou/spt_guide000000151687/kuchikomi/,3,0,0,0,1,0,0,2,0,0,6.0, ショッピング
東京,富士見テラス,//www.jalan.net/kankou/spt_13222ad3352035544/kuchikomi/,2,0,0,0,0,0,0,1,0,0,3.0, 観光施設・名所巡り
東京,巣鴨地域文化創造館,//www.jalan.net/kankou/spt_13116cc3362013805/kuchikomi/,1,0,0,0,0,1,0,0,0,0,2.0, ミュージアム・ギャラリー
東京,駒込富士神社,//www.jalan.net/kankou/spt_13105ag2132035465/kuchikomi/,1,0,0,0,0,1,0,0,0,0,2.0, 神社・神宮・寺院
東京,常泉院,//www.jalan.net/kankou/spt_13104ag2130015752/kuchikomi/,0,0,0,0,2,0,1,0,0,0,3.0, 神社・神宮・寺院
東京,桐の博物館,//www.jalan.net/kankou/spt_13107cc3290155556/kuchikomi/,2,0,0,0,0,0,1,0,0,0,3.0, ミュージアム・ギャラリー
東京,綾広の滝,//www.jalan.net/kankou/spt_13205ab2040006007/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 自然景観・絶景
東京,晴海ふ頭公園,//www.jalan.net/kankou/spt_guide000000151729/kuchikomi/,4,0,0,0,0,0,5,1,0,0,10.0, 観光施設・名所巡り
東京,元渕江公園,//www.jalan.net/kankou/spt_13121ah3330042439/kuchikomi/,3,0,1,0,0,0,1,1,1,0,7.0, 観光施設・名所巡り
東京,中目黒ＧＴプラザホール,//www.jalan.net/kankou/spt_13110cc3362019106/kuchikomi/,3,0,0,0,1,0,2,1,0,0,7.0, ミュージアム・ギャラリー
東京,吉原神社,//www.jalan.net/kankou/spt_guide000000186783/kuchikomi/,5,0,0,1,2,0,0,1,1,0,10.0, 神社・神宮・寺院
東京,梅岩寺,//www.jalan.net/kankou/spt_13205ag2132081253/kuchikomi/,0,0,1,0,0,0,0,2,0,0,3.0, 神社・神宮・寺院
東京,旧野方配水塔,//www.jalan.net/kankou/spt_13114ae2192097149/kuchikomi/,0,0,2,1,3,0,1,2,0,0,9.0, 観光施設・名所巡り
東京,SHIBUYA CAST.（渋谷キャスト）,//www.jalan.net/kankou/spt_guide000000189039/kuchikomi/,2,0,0,0,0,0,1,0,0,0,3.0, その他
東京,南谷寺（目赤不動）,//www.jalan.net/kankou/spt_13105ag2130011913/kuchikomi/,0,0,0,1,0,0,3,1,0,0,5.0, 神社・神宮・寺院
東京,東京メトロ副都心線雑司が谷駅,//www.jalan.net/kankou/spt_guide000000193152/kuchikomi/,1,0,0,1,0,0,2,0,0,0,4.0, 乗り物
東京,足湯きらめき,//www.jalan.net/kankou/spt_13401cd2112072990/kuchikomi/,1,0,0,2,1,0,1,1,0,0,6.0, 風呂・スパ・サロン
東京,服部半蔵の墓,//www.jalan.net/kankou/spt_13104aj2200025516/kuchikomi/,1,0,0,0,0,0,0,2,0,0,3.0, 観光施設・名所巡り
東京,六義園　吹上茶屋,//www.jalan.net/kankou/spt_guide000000192837/kuchikomi/,3,1,0,0,1,0,2,1,0,0,8.0, 観光施設・名所巡り
東京,花畑大鷲神社,//www.jalan.net/kankou/spt_13121ag2130009738/kuchikomi/,3,0,0,0,1,0,0,0,0,0,4.0, 神社・神宮・寺院
東京,本郷給水所公苑のばら,//www.jalan.net/kankou/spt_13105ac2102019051/kuchikomi/,3,0,1,0,2,0,1,0,0,0,7.0, 観光施設・名所巡り
東京,京王 永山駅,//www.jalan.net/kankou/spt_guide000000189418/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 乗り物
東京,ロンドンスポーツ 春日通り店,//www.jalan.net/kankou/spt_guide000000186600/kuchikomi/,1,0,0,0,0,0,0,3,3,0,7.0, ショッピング
東京,ロンドンスポーツ神田店,//www.jalan.net/kankou/spt_guide000000186597/kuchikomi/,0,0,0,0,1,1,0,1,2,0,5.0, ショッピング
東京,滄浪泉園,//www.jalan.net/kankou/spt_13210ah2140016608/kuchikomi/,2,0,0,0,0,1,0,0,0,0,3.0, 観光施設・名所巡り
東京,深大寺城跡（都立神代植物公園・水生植物園内）,//www.jalan.net/kankou/spt_13208af2170020157/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 観光施設・名所巡り
東京,桜（立石さくら通り）,//www.jalan.net/kankou/spt_13122ac2100008256/kuchikomi/,2,0,1,0,0,0,0,0,0,0,3.0, 観光施設・名所巡り
東京,虚空蔵尊養願寺,//www.jalan.net/kankou/spt_13109ag2132041281/kuchikomi/,1,0,0,0,1,0,0,1,0,0,3.0, 神社・神宮・寺院
東京,松平定信の墓,//www.jalan.net/kankou/spt_13108aj2200025819/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,東京メトロ有楽町線桜田門駅,//www.jalan.net/kankou/spt_guide000000193154/kuchikomi/,1,0,0,1,0,0,0,1,0,0,3.0, 乗り物
東京,MaxMara,//www.jalan.net/kankou/spt_guide000000177345/kuchikomi/,1,0,1,0,1,0,1,0,0,0,4.0, その他
東京,一般社団法人めぐろ観光まちづくり協会,//www.jalan.net/kankou/spt_13110aa1032083417/kuchikomi/,2,1,0,0,0,0,0,0,0,0,3.0, 観光施設・名所巡り
東京,しながわ観光協会,//www.jalan.net/kankou/spt_13109aa1032025945/kuchikomi/,2,0,0,1,0,0,1,2,0,1,7.0, 観光施設・名所巡り
東京,育徳園心字池（三四郎池）,//www.jalan.net/kankou/spt_13105ah2140016732/kuchikomi/,2,0,0,0,1,0,1,1,0,0,5.0, 観光施設・名所巡り
東京,水神社（東京都文京区）,//www.jalan.net/kankou/spt_13105ag2132035472/kuchikomi/,1,0,0,0,1,0,0,0,0,0,2.0, 神社・神宮・寺院
東京,愛染院,//www.jalan.net/kankou/spt_13104ag2130012545/kuchikomi/,0,0,0,0,1,0,0,0,0,0,1.0, 神社・神宮・寺院
東京,長善寺(笹寺),//www.jalan.net/kankou/spt_13104ag2130011911/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 神社・神宮・寺院
東京,白丸湖,//www.jalan.net/kankou/spt_13308ab2030005014/kuchikomi/,2,0,0,0,1,0,0,0,0,0,3.0, 自然景観・絶景
東京,ニッポンレンタカー　青戸店,//www.jalan.net/kankou/spt_13122ec4582002509/kuchikomi/,2,0,1,0,0,0,0,1,0,0,4.0, 乗り物
東京,杉山公園,//www.jalan.net/kankou/spt_13114ah3332096835/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 観光施設・名所巡り
東京,祥雲寺,//www.jalan.net/kankou/spt_13113ag2130015655/kuchikomi/,0,0,1,0,0,0,0,1,0,0,2.0, 神社・神宮・寺院
東京,久米美術館,//www.jalan.net/kankou/spt_13109cc3300034102/kuchikomi/,1,0,0,0,0,1,1,0,0,0,3.0, ミュージアム・ギャラリー
東京,高松喜六の墓,//www.jalan.net/kankou/spt_13104aj2200025515/kuchikomi/,0,0,0,0,1,0,0,0,0,0,1.0, 観光施設・名所巡り
東京,済松寺,//www.jalan.net/kankou/spt_13104ag2130015237/kuchikomi/,0,0,0,0,1,0,2,1,0,0,4.0, 神社・神宮・寺院
東京,全勝寺,//www.jalan.net/kankou/spt_13104ag2130013691/kuchikomi/,0,0,0,0,0,0,0,1,0,0,1.0, 神社・神宮・寺院
東京,如意山宝泉寺,//www.jalan.net/kankou/spt_guide000000190995/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 神社・神宮・寺院
東京,西光寺（東京都調布市）,//www.jalan.net/kankou/spt_13208ag2132096753/kuchikomi/,0,0,0,0,0,0,0,0,1,0,1.0, 神社・神宮・寺院
東京,昭和の森ゴルフコース,//www.jalan.net/kankou/spt_13207ca3440056546/kuchikomi/,3,0,0,0,0,0,1,2,1,0,7.0, その他スポーツ・フィットネス
東京,立川市観光案内コーナー,//www.jalan.net/kankou/spt_13202aa1032101109/kuchikomi/,1,0,0,0,0,0,0,1,0,0,2.0, 観光施設・名所巡り
東京,長崎公園,//www.jalan.net/kankou/spt_13116ah3332095720/kuchikomi/,2,0,1,0,0,0,1,0,0,0,4.0, 観光施設・名所巡り
東京,新井白石の墓,//www.jalan.net/kankou/spt_13114aj2200024705/kuchikomi/,0,0,0,0,0,0,0,1,0,0,1.0, 観光施設・名所巡り
東京,ニッポンレンタカー　経堂駅前店,//www.jalan.net/kankou/spt_13112ec4582002391/kuchikomi/,1,0,0,0,0,0,2,3,0,0,6.0, 乗り物
東京,江東区観光協会,//www.jalan.net/kankou/spt_13108aa1032083426/kuchikomi/,1,0,0,0,1,0,0,1,0,0,3.0, 観光施設・名所巡り
東京,水道碑記(玉川上水記念碑）,//www.jalan.net/kankou/spt_13104aj2200024850/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,都電荒川遊園地前停留所,//www.jalan.net/kankou/spt_guide000000192737/kuchikomi/,1,0,0,0,0,0,0,0,0,0,1.0, 乗り物
東京,常楽院,//www.jalan.net/kankou/spt_guide000000186992/kuchikomi/,0,0,0,0,0,0,1,1,1,0,3.0, 神社・神宮・寺院
東京,優婆夷宝明神社,//www.jalan.net/kankou/spt_13401ag2130015659/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 神社・神宮・寺院
東京,浄牧院,//www.jalan.net/kankou/spt_13222ag2130012309/kuchikomi/,0,0,0,0,1,0,1,0,0,0,2.0, 神社・神宮・寺院
東京,仙川一里塚跡,//www.jalan.net/kankou/spt_13208aj2202096734/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, その他
東京,旧岩淵水門,//www.jalan.net/kankou/spt_13117ae2182095218/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 観光施設・名所巡り
東京,小鳥がさえずる公園,//www.jalan.net/kankou/spt_13116ah3332095721/kuchikomi/,1,0,0,0,0,0,1,0,0,0,2.0, 観光施設・名所巡り
東京,秋葉神社（東京都墨田区）,//www.jalan.net/kankou/spt_13107ag2130155570/kuchikomi/,0,0,0,0,0,0,0,0,0,0,0.0, 神社・神宮・寺院
東京,弥生貝塚,//www.jalan.net/kankou/spt_13105af2170019017/kuchikomi/,1,0,1,0,0,0,0,1,0,0,3.0, 観光施設・名所巡り
東京,都立滝山公園　滝山城址,//www.jalan.net/kankou/spt_guide000000206900/kuchikomi/,3,0,0,1,0,0,0,1,0,0,5.0, 観光施設・名所巡り
